sentiment,text
2.0,Vẫn đang dùng màn Hz và chơi game bật Vsync thấy không có vấn_đề gì
1.0,Som di vao lang_quen thoi không huu dung không thuc_te Deo cai thu nay vao tay de bi danh_gia la la nguoi thieu hieu_biet dang_cap va trinh_do thap
0.0,Mua hàng_xách_tay thì_phải mua của người mình quen_biết xách về Yên_tâm nhất Không thì lang_thang trên mạng tìm được người thực_sự là họ mua ở nhà mạng bên đó xách tay về CHứ mấy mác thương_gia người không có kinh_nghiệm thì đừng tin vào cái mác bảo_hành của họ hầu_hết thời_gian đầu có_vẻ ổn nhưng sau là trà_chộn bảo_hành cũng khổ
2.0,Mất quả Pin Anker hàng_xách_tay gần củ tiếc đứt_ruột Lên sục_sạo rồi xách em này về dùng được hơn tháng rồi Thấy ngon chẳng kém gì mà giá bằng có   Pin dự_phòng chắc ngoài Anker được thằng Xiaomi này ngon chứ mấy ông kia dùng nóng v cả ra chỉ tổ chai pin đt
1.0,Giá quá đắt  triệu đồng Ai có dư tiền thì cứ_việc mua Tôi chỉ muốn đeo thử vài ngày chứ có tiền cũng không mua đâu Thiếu_gì việc phải làm hơi_đâu_mà chạy theo mốt
0.0,Chắc tại mình số đỏ tòan dùng hàng_xách_tay nói_thẳng là hàng_dựng luôn chứ không phải nguyên_zin cú dụ ngư S OneM G Và không phát_hiện ra lỗi Hên ghê
2.0,Càng_ngày_càng có ấn_tượng hơn với Xiaomi đáng dùng Quan_trọng nhất_là chip texas của Xiaomi rất tốt nên không sợ hỏng điện_thoại hiệu_suất thực_tế thì sạc cho s của mình được gần   lần vậy_là quá ngon rồi vấn_đề là nhiều hàng giả mạo ở VN chỉ thấy có cellphones hay xiaomiviet techone thì yên_tâm mấy thằng bạn mua về đọc bài phân_biệt thấy giả mạo lòi cứ nghĩ hàng TQ thì làm_gì có hàng giả mạo nhưng riêng Xiaomi đến  là giả mạo ngay cả bên TQ giả mạo cũng tràn_lan ở nhà đang còn  cái giả mạo của Trần_Anh khuyến_mãi sợ chẳng dám dùng
1.0,Tôi không bao_giờ mua đồng_hồ kiểu này chỉ phí tiền vô_ích
0.0,Rẻ thường bị ôi
2.0,Phụ_kiện xiaomi nhiều cái hay hữu_dụng điện_thoại thì khỏi nói bên TQ xiaomi giờ bá_đạo
1.0,chát
0.0,Mình muốn mua  cái SamSung làm_sao để mua đây
2.0,Thiết_kế đẹp cấu_hình mạnh Nhưng không bán được ở Việt_Nam
1.0,Nhìn cái camera kép sao dị_hợm quá Chắc phải an_bài với em S_edge này đến khi Note hay S_edgera rồi tính sau
0.0,Hàng_sách_tay chuẩn dùng cũng tốt mà mua hàng điện_tử thì như đánh_bạc thôi bác nào may thì mua được con không bị lỗi đen thì_phải chịu kể_cả hàng_chính_hãng còn bảo_hành thì mình thấy mấy bác chính_hãng cũng loằng_nghoằng lắm
2.0,Tôi thì lại thấy thật là tuyệt_vời tiền_nào_của_đó tất cả trong  mà lại còn đẹp nữa đúng sở_thích sẽ mua
1.0,Ai mà thèm mua con này để mua e lai yuna_s ngon hơn nhiều
0.0,Nên chọn chỗ uy_tín mua hàng xt giá rẻ với chất_lượng hơn hàng cho thị_trường VN mình dùng qua mấy con xt đều là siêu_phẩm của năm trước dùng được  năm thấy chưa có lỗi gì cốt ở cửa_hàng mua nữa
2.0,Thật tuyệt_vời không_thể cưỡng lại nổi Mình phải để_dành từ hôm_nay để mua Macbook_Air  thôi
1.0,Chỉ là hình_thức thôi có  chấm tự sướng flash trong đêm cũng không đẹp nói chi là  chấm
0.0,Cho thì xài em thì không mua điện_thoại do các hãng của China phân_phối Các hãng Nhật Mỹ Pháp Hà_Lan thì ok
2.0,Kết em Mi mà không có phân_phối chính_hãng
1.0,Nếu_như hình_ảnh ở trên thì thiết_kê Iphone_ xấu và không có gì đáng mua
0.0,Mình đã xài  cái mobiistar hết  năm BH thì hư chân cắm Xài được vài năm thì loa rè chụp hình không được Xài được  năm thì hư nguồn bật không lên chỉ còn cách cuối_cùng là vứt vào thùng_rác Nokia mới là bền nhất
2.0,Mình đang dùng x_ đây bạn Hơn  năm rồi Chạy phà phà Chẳng lag giật bao_nhiêu Màn_hình nhỏ nên không ép em nó cày Nhu_cầu giải_trí và văn_phòng chạy phà_phà
1.0,CHA CO GI MOI
0.0,Mobiistar cục gạch  ngàn  tuần sạc  lần nghe gọi to rõ_ràng đi bạn
2.0,Mình làm lập_trình  năm đang dùng HP_EliteBook_p mua cũ  triệu core_ Duol card G ram G Viết ứng_dụng Android ios web_app vẫn rất hài_lòng D
1.0,xấu kinh_dị
0.0,Có mình bạn thôi chứ tui xài cái   năm rồi có phòng đâu mặt dù pin em nó đang chết dần ji tuổi_thọ
2.0,Mìk thấy xài Asus_Transformerbook_tpl cảm_ứng màn_hình   inch ram gb rất tốt xài win_ thì phê
1.0,Thấu giống_hệt ip_s chứ có gì đâu mà sắc nét trời Tim_Cook cạn ý_tưởng thiết_kế rồi hay_sao ấy
0.0,Mình khuyên bạn nên dùng lg_g__stylus nhé Màn_hình to kèm bút cảm_ứng
0.0,Đây là dòng sản_phẩm thông_thường đó bạn dĩ_nhiên là không_thể so với những dòng nghe chuyên_nghiệp giá mấy chục_triệu Nhưng nhu_cầu tầm trung vậy_là quá ổn rồi
1.0,Xin_lỗi nhưng là  iFan dưới thời Steve_Jobs tôi chỉ có_thể thốt lên rằng không thể_nào xấu hơn được
2.0,Mình nhớ con toshiba_portege của mình lúc mới mua là  củ Giờ vẫn xài tốt
0.0,Đó là loa CUVER không dây của samsung giá từ  tới  tr Loa kết_nối không dây Bludtooth với Điện_thoại Tivi_Smart và giữa loa thanh với loa Trầm cũng kết_nối không dây với nhau nếu bày kết_hợp với tivi CUVER của samsung thì rất đẹp Âm_thanh khá hay và ấm Nếu dùng thay loa tivi xem phim hay nghe nhạc giải_trí trên smart_tivi nghe nhạc kết nói bình thường từ điện_thoại thì rất hay Còn nếu nghe nhạc chuyên_nghiệp hơn một_chút ý là để nó thay_thế cho hệ_thống dàn_nhạc thì không nên không hay bằng Tin mình đi
1.0,Hết ý_tưởng trong thiết_kế cũng_như trong ứng_dụng khác_biệt Ngoài cái thiết_kế to thô_kệch chấm thêm vào camera vài chấm ngoài_ra chẳng có gì khác chán
2.0,Nước_miếng rơi rơi nước_mắt rưng_rưng
1.0,tôi chẳng hiểu apple bỏ ra số tiền lớn để nghiên_cứu tạo ra  sản_phẩm công_nghệ thì ok rồi ngoại_hình sao xấu nhất hệ mặt_trời vậy kiểu_dáng đi_sau samsung mấy trăm_năm mất
0.0,Với tr thì mua được con Mini_ Làm_sao công_suất đọ lại được với cả con Samsung này chưa kể chất âm cũng không đọ được Vậy tại_sao cứ phải mua bose trong khi với giá tiền này nhu_cầu phổ_thông là con J này đáp_ứng dư rồi
2.0,cái này ra biển Vũng_Tàu chụp thì ta nói rõ từng milimet
2.0,Vậy con P zoom x còn bá_đạo ntn nữa Kinh_khủng thật
1.0, vẫn ngon hơn
0.0,Tùy túi_tiền ban Mình dân mua_bán điện_tử nên chỉ bạn Ipad_ ngon hơn ipad_ nhìu Ipad_ only wifi ipad_ g wifi Nếu  cụ ít đi tới_lui khuyên mua bản ipad_ wifi Lưu_ý kinh_nghiệm Xem ipad_ Cảm_ứng thay chưa nếu thay có bụi hoặc gon màng_hình không sát  Lấy số serial check lên web apple xem đúng ipad không Nhằm con đống ổ_cứng dính icloud trước đó check lại ra iphone_s c
2.0,Rẻ ghê
1.0,Xấu hết y_tưởng rồi ăn đi ăn lại
0.0,ipad_  vừa nặng nóng xạc lâu vô_địch với nhu_cầu của bạn thì chỉ nên mua ipad_AIR_ phiên_bản chỉ only wifi gb là hợp_lí nhất giá tầm   đỗ lại ipad_AIR_ pin rất trâu không nóng sạc tầm   giờ đỗ lại máy mỏng nhẹ đẹp nó là ipad cũ nhưng rất đáng mua thân
0.0,Mua cho ba_mẹ thì nên mua mini thôi bạ ạ Chứ mua   nặng_tay đấy
1.0,chắc bác ấy nghĩ nó vỏ nhựa nhưng sao đắt thế
2.0,Sennheiser_CX chất_lượng khá tốt với tầm giá
0.0,Hơi lệch đề chút nhưng mình thấy người_già thì ưu_tiên mức_độ thân_thiện với mắt nhìn rõ_ràng với góc nhìn rộng hơn thì tốt hơn Màn_hình Super_Amoled dễ nhìn hơn LCD nhiều Khuyên bạn nên mua SS_Tab_S cho mẹ Không tin bạn mượn  máy S và Air đưa cho người_già sử_dụng khoảng g đồng_hồ đi người_ta nói thích cái nào hơn liền Kinh_nghiệm đấy
1.0,Mấy con này được_cái làm người sử_dụng nhanh chán mà thôi _ nhanh chán chính vì cái thiết_kế đó
2.0,Rất hữu_ích cho trẻ và cả cho các bà vực để q_ _lý cả chồng nữa cơ heheheh like
2.0,Rất hay Đã mua cho cháu mình  chiếc nhân_dịp trung_thu
1.0,Ế là cái chắc
0.0,Đợi thời_gian sẽ xuống giá rùi mua Mình mua xài s_ sau khi giá còn   nè
2.0,Chắc_chắn sẽ rất đắt hàng đây
1.0,nghe nhạc từ điện_thoại chỉ có   giờ thì hơi yếu không biết có thông_báo cuộc_gọi đến và tin_nhắn hay không và giá  triệu thì hơi chát
0.0,Hi_hi bên Mỹ Iphone rẻ lắm bác ạ tui xài nhà mạng bản QT mún đổi điện thoại mới nào chỉ cần bù thêm ít tiền thôi lần về Vn trước bị giật mất con s_plus nên giờ hãi lắm
0.0,cái đơn_giản nhất_là cái hữu_dụng nhất
1.0,Nhìn  cam của em này dị_dị không đẹp chút nào
2.0,Hay quá Mong sớm được biết cửa_hàng bán để trải_nghiệm
0.0,con trẻ thao_tác smartphone giống như mẹ hiền làm bếp_núc vậy đưa cái smartphone cho mẹ hiền xài thấy mẹ lúng_túng đến khổ_sở còn con trẻ mà vào bếp làm  món đơn_giản cũng không nên hồn trong khi mẹ thì tay trộn tay xào chẳng cần nêm_nếm vẫn có những món ăn bá phát
1.0,Thế_này thì giống hai cái đèn ô_tô chứ không phải là mắt ếch nữa ạh
2.0,Ngon phải làm một cái thôi
2.0,Tiện_lợi nhỏ gọn
1.0,Thua i của tôi
0.0,tôi đang dùng iphone_s chữa_cháy còn marphone là s vàng hồng
0.0,Tớ là cứ samsung_A xài thôi
1.0,Nhìn sến quá Cứ để bình_thường phải đẹp hơn không
2.0,Samsung tuyệt_vời liên_tục có những mẫu_mã mới Chưa cần xem kỹ tính_năng chỉ cần biết của Samsung là biết hàng tốt và sành_điệu
2.0,đẹp theo đúng nghĩa đồng_hồ
1.0,Dùng vân tay là đơn_giản và hữu_hiệu nhất rồi còn bày trò làm_gì
0.0,Mình dùng redmi_note_ chạy mấy tháng chả sao cả
0.0,Đừng nói tới cái LG_EG_T mình thấy cái LG_EC_T để trong siêu_thị giá trên  chai nhìn mà thấy đã con mắt rồi Hy_vọng tết sang_năm nó hạ xuống khoảng trên tr mình sắm một cái xem cho sướng
1.0,cơ_bản là bảo_mật quá đặc_trưng cá_nhân sẽ dẫn tới sự phiền_phức khi sử_dụng
2.0,Tuyệt_cú_mèo SamSung
2.0,I like it
1.0,Say No to ASUS Sau  năm máy xuống_cấp thảm_hại
0.0,mỏng_manh dễ vỡ linh_kiện càng bé độ hỏng_hóc càng lớn nếu mạnh_tay là toi luôn muốn đẹp xem màn lớn không hại mắt mua máy_chiếu HD giờ rẻ mà bền dùng công_nghệ mới tiện phát qua wifi
2.0,giá tốt thương_hiệu tốt
1.0,Cảm_giác xài Zenfone không an_tâm mình thấy bạn mình xài trong  năm mà lỗi suốt phải chạy lại phần_mềm mấy lần
0.0,Sai wp lâu thấy ănroi chỉ để ăn_chơi gàme
1.0,Iphon bắt sóng wifi cực kém Thua samsung Đang dung cả hai loại
0.0,Facebook_Messeger là chính chủ Facebook_beta trên Win__Mobile là sự hợp_tác bởi Microsoft và Facebook nên cũng sắp có_mặt bản chính_thức thôi Youtube là của google là đối_thủ cạnh_tranh của Microsoft Google từ_chối làm app_Youtube cho WP trước_đây app_Youtube do Microsoft làm vượt_trội quá xa app_Youtube của Google làm cho Android và i_OS Google thấy vậy không đồng_ý cho Microsft phát_hành bản Youtube ấy nữa vì vi_phạm quy_định của Google nói nôm_na là Youtube của Ms không có quảng_cáo còn Youtube của Google có quảng_cáo Google thu lợi_nhuận từ quảng_cáo mà Ms loại_bỏ quảng_cáo nên Google thất_thu Ah mà nói thật thì người dùng WP lâu thì họ chả cần Youtube của Google đâu bởi_vì có quá nhiều ứng_dụng xem Youtube tốt hơn so với cái chính_chủ rồi
2.0,Cái nay hay nè
2.0,Iphone nói thật_là màu gì nhìn cũng đẹp thần_thánh Vậy đi
1.0,máy này nên gọi_là kêu_ca xem xong đến giá thấy ai cũng la D
0.0,Quả_thực là nếu  tr thì xem_xét
2.0,quá đẹp quá đỉnh quá đẳng_cấp tiền nào của náy mấy bạn nói khách_hàng bị mọc túi nếu sản_phẩm không tốt chắc_chắn họ sẽ không bỏ tiền_túi ra mua đâu
1.0,con này thiết_kế xấu kinh_điển nhung không rẻ đâu
0.0,Đời này là rẻ nhất so với các đời của iphone nhưng chẳng có tiền mà mua có ai xài ip_ hay s gì đó có ý_định đổi máy mới thì cho em xin mua lại với giá rẻ thì đươc
1.0,Mong_chờ ngày Nokia trở_lại Chán ngấy con Lumia_ mua xong vứt xó vì lỗi cảm_ứng
0.0,Chỉ là giải_phóng hàng_tồn cái LCD in  pixcel thôi mà làm_gì mà tận  USD vậy táo
2.0,Đẹp thật Ý tui là cái màu nha
2.0,Càng ngắm càng đáng yêu
1.0,Mình đã nâng_cấp và đã lãnh hậu_quả Màn_hình bị rung khiến chữ và hình_ảnh bị nhoè Đã restore các kiểu vẫn không khắc_phục được
0.0,Giờ thì iphone phải ra_mắt sản_phẩm giá rẻ để cạnh_tranh
2.0,quá đẹp
1.0,Tôi thấy phần_mềm Window_phone xài rất mệt_mỏi bố_trí giao_diện rất khó_chịu mọi người hay đùa đây là smartphone dành cho smart_users Nhiều khi phần_mềm khó dùng cũng nản người mua
0.0,Khoảng tr thôi bạn giá kia là của Redmi_Note rồi đang tính mua Redmi_Note_ nhưng nếu máy này về sớm thì chuyển sang hợp_lý hơn
2.0,Quá đẹp
1.0,Mấy cái đt của Microsoft dùng cũng được nhưng cái cửa_hàng chả có cái ứng_dụng nào đa_số game hay đều không có
0.0,Thật không_thể tin nổi Cấu_hình tương_đương Bphone mà giá chỉ bằng   Thật tuyệt_vời Chỉ có  nhược_điểm là hàng TQ
2.0,thích cái đồng_hồ
1.0,Từ sau iphone_ cái nào iphone ra trông cũng xấu
0.0,Quan_điểm của mình Hãy là người tiêu_dùng thông_minh không có các dòng này để các hãng nổi_tiếng hút máu à cày mấy tháng mới mua được cái điện_thoại điện_thoại thì cũng chỉ dùng năm hơn năm là_cùng người tiêu_dùng hưởng lợi nhá
2.0,Lại một siêu phẩm nữa xuất_hiện quá đẹp quá xuất_sắc
1.0,Apple dạo này làm_ăn sao bộp_chộp cẩu_thả quá vậy
0.0,lúc_nào cũng ngon rẻ mà chưa chắc bổ
2.0,Không hổ_danh là đầu_đàn của android Thích nhất dòng note của SS
1.0,Lỗi liên_tục Thương cho khách_hàng
0.0,Bạn tìm con nào cấu_hình và giá rẻ như này được không
2.0,Mình vẫn thích LG nhất
1.0,Thật_là bực_mình mỗi khi update lên ios mới lại xuất_hiện lỗi khác như một vòng luẩn_quẩn muốn hạ xuống cũng không đwocj Giá_như apple cho_phép hạ_cấp một_số bản ios ổn_định thì tốt biết_mấy
0.0,Đố bạn tìm được con samsung cấy hình_như thế_này giá dưới t chưa kể phần_mềm samsung làm không tốt
1.0,Dù là Iphone_   hay  đi_chăng_nữa mà thiết_kế vẫn na_ná như_vậy camera vẫn lồi thì tôi sẽ vẫn dùng Sam
0.0,Chẳng có một cái định_luật nào nói hàng của Sony tốt và bền hơn của Samsung cả Đây là cái tư_tưởng hàng Nhật tốt hơn hàng Hàn đã ăn sâu vào máu của bạn rồi Bạn nên biết Samsung là một thương_hiệu sản_xuất điện_thoại lớn điện_thoại Nhật không có_của để cạnh_tranh đâu nhé
2.0,Toi dang xài Samsung_ju_ D k có tần_số quét là  đấy bà_con xem phim k hết_ý luon
1.0,Không muốn nói nhưng phải nhảy vào còm vài chữ là Iphone đang cạn ý_tưởng thiết_kế và thị_phần sẽ xuống nữa với kiểu_dáng pin etc như_thế_này nếu đúng như hình_ảnh đang đồn đoán trên mạng quá chán SS đang từ từ bỏ xa Apple về mọi mặt mình cũng đang sử dụng IPS
0.0,Xem có đẹp hơn S_edge không đã đẹp hơn thì sẽ lên_đời D
2.0,Siêu_bền siêu bảo_mật Và giá cũng siêu khủng
2.0,Tuyệt_vời Thiết_kế đẹp công_nghệ hiện_đại nhiều tính_năng giá_cả mềm hơn những hãng khác
1.0,xấu dzã_man rợ
0.0,bạn làm nghề thì cứ chơi canon cho nó bền với cả hệ_thống lens đa_dạng hơn pin của DSLR cũng tốt hơn Nhưng với nhu_cầu của bạn chụp chân_dung và cưới thì con kit_  không thích_hợp lắm bạn mua được _ STM của Canon tốt hơn A của Sony cũng là một máy tốt nhưng để làm_việc bây_giờ thì cũng hơi khó vì hệ_thống lens của Sony khá là đắt Còn nếu chỉ để chụp cho bạn_bè và gia_đình thì chọn Sony
1.0,vẫn lại tròn ung_ủng như s_ chán quá thôi lại dùng tạm con vertu hu_hu của mình vậy chờ s_
0.0,Khoảng Canon thì hầm_hố lens nhiều và rẻ tuy_nhiên chất_lượng ảnh thì không ra_gì Đòi_hỏi bạn phải_biết nhiều về photo cửa hàng hậu_kỳ Còn AK thì nhỏ gọn tiện_dụng nhưng lens thì hơi đắt nhưng chất ảnh rất trong và đẹp không cần hậu_kỳ bạn vẫn hài_lòng với ảnh Vote một phiếu cho A
2.0,KS một sự lựa_chọn hoàn_hảo cho nhưng căn_hộ cao_cấp thiết_kế max đẹp tinh_tế Chất_lượng hình_ảnh quá đỉnh rực_rỡ chân_thực nhìn mê thiệt đó
2.0,Tích_hợp toàn công_nghệ hiện_đại lại còn nhiều tiện_ích rất thiết_thực nữa chứ Y
1.0,Thật_sự mà nói xấu thê_thảm chắc hết ý_tưởng rồi
0.0,Smartphone màn  tuy nhỏ nhưng bỏ_túi gọn_gàng   thì hợp hơn nhưng tuyệt_chủng rồi   là thao_tác  tay đã khó_khăn rồi
0.0,Nhiều nhật_xét không đúng màn_hình lớn thường dung_lượng PIN lớn hơn chứ không đồng_nghĩa thời_gia sử_dụng lâu hơn vì màn_hình lớn ăn điện lớn hơn rất nhiều màn_hình nhỏ Phần_cứng mạnh hơn cũng không đúng Nhập liệu thì chưa thấy ai nhập trên smartphone độ phân giản K cũng không có ý_nghĩa trên smartphone Giờ các hãng quay lại sản_xuất smartphone nhỏ thời màn_hình lớn đã qua rồi
1.0,Nhin cai camera noi la phat ro len roi
2.0,Wow giá nó rẻ hơn  so với những sản phẩm cùng phân khúc luôn kìa
2.0,Thiết_kế đẹp quá một smartphone khủng vừa học vừa giải_trí là ngon_lành rồi Xu_hướng hiện_nay mọi người đều thích màn_hình to
1.0,quá xấu
0.0,Theo mình nên chọn zenfone Còn nếu thiên về chụp ảnh thì zenfone__laser là lựa_chọn tối_ưu cấu_hình tốt pin khỏe chụp ảnh khá giao_diện mượt_mà phần_cứng tối_ưu
2.0,nhìn đẹp quá màn_hình lớn chip cấu_hình mạnh giá ngon_lành đúng chất  pablet hợp_lý về giá_thành trên cấu_hình dùng màn super_amoled và chip snapdragon dành tiền dành tiền
1.0,Cạn_kiệt ý_tưỡng rồi Hoặc đang ém hàng bùng_nổ Tôi nghỉ thế Nói_gì_thì_nói bảo_mật của Apple thì miễn bàn
0.0,Trải_nghiệm cá_nhân thôi nói_chung thấy con Obi khá được camera cũng khá tốt mấy tính_năng thú_vị khá hay Nhưng_mà nếu cài nhiều ứng_dụng nặng quá thì hơi lag
0.0,Cam thì mình chọn zen rồi nhưng_mà khoảng thiết_kế ưng_ý con Obi_sf_ hơn Nhìn độc_độc lạ xíu mới hay
1.0,Hơi lồi nhỉ
2.0,Zenfone_ này đã thay_đổi thiết_kế vượt_trội hẳn thật cứ mỗi thế_hệ là sở_hữu những kiểu thiết_kế khác_nhau Điểm mình thích ở zenfone vẫn là kiểu_dáng rất đặc_trưng kèm bên đó là giá_thành tốt so với những hãng khác trong cùng phân khúc
2.0,Ôi_thôi nếu chạy Windows_ sẽ rất tuyệt có_thể trở_thành một cuộc cách_mạng điện_thoại đấy chứ
1.0,Android mà có ram GB thì cũng vất đi
0.0,không hẳn đâu bạn Apple nó có những giá_trị mà có tiền các hãng cũng không mua được Trong Android thì Samsung vẫn là vượt_trội nhất về mặt công_nghệ vẫn trên Xiaomi  bậc nhưng giá bán hơi cao giá SS giảm đi   thì hợp_lý Còn mấy chú Sony HTC thì không tính tiền tụt_hậu rồi
1.0,Các siêu phẩm thấy cấu_hình toàn tựa_tựa nhau không còn sự đột_phá lớn nữa Chỉ là nâng_cấp Khác_nhau về kiểu_dáng Htc này với giá trên thật lòng khó cạnh_tranh mạnh với siêu phẩm khác chỉ dành cho fan của họ thôi
0.0,SẠC NHANH và nhanh hết cũng là đúng thôi nhưng quan_trọng vẫn là giá của sản_phẩm
2.0,Pin ngon nữa dùng mãi mà tối về phải online đến h mới cắm sạc đi ngủ
2.0,Mạng ở VN thì cũng bó_tay Nhưng_mà tốc_độ như_vậy nếu trên thực_tế đạt được thì quả_là khâm_phục
1.0,Cảm_giác có gì đó không thích chiếc máy này
0.0,Nói_chung pin kiểu gì thỉ cứ ngày charge  lần nếu dùng hỗn_hợp là đủ Lưu_ý là review trên so_sánh với các mẫu flagship của các hãng khác nên không có gì đáng ngại về pin nếu mua
2.0,nhìn đẹp đẹp hơn con htc_ nhiều nhìn rất chững_chạc chắc_chắn
1.0,iphone càng_ngày_càng nhiều lỗi bphone trông lạ và đẹp hơn
0.0,Với giá đó thì bạn nên mua cho bản_thân gia_đình và nếu có nhiều thì mua luôn cho cả xóm
0.0,có tặng kèm thẻ_nhớ không bạn nếu không thì không nên mua tích cực còn bao test máy mới ghê
1.0,LAI mot that_bai nua cua Htc
2.0,Mình dùng Lumia_ từ  đến giờ và  em Nokia  sim nghe gọi thoải_mái  ngày sạc pin  lần yêu Nokia nhất
2.0,E vừa nâng xong Cảm_nhận ban_đầu máy rất mượt Còn sau nữa thì chưa biết
1.0,thấy hấp_dẫn nhưng cục PIN thì ôi thần_linh ơi nản
0.0,Mình bảo_đảm bạn không bao_h có_giá đó
1.0,Htc ngày_càng hào_phóng về dung_lượng pin mA
0.0,Cẩn_thận coi_chừng hàng giả đó
2.0,đỡ lag hơn    nhiều mà
2.0,tôi dùng s_plus gb đã nâng_cấp lên    Thật tuyệt_vời chạy rất nhanh và nuột_nà hơn trước nhiều nữa và thời_lượng pin được cải_thiện rõ_rệt so với các phiên_bản trước
1.0,Đã từ lâu htc luôn đưa ra cái giá ảo_tưởng và rớt_giá ngay sau đó Con này mới ra tầm   tr là đẹp tr không cạnh_tranh nổi s_ đâu
0.0,năm  rồi mà_còn có ng định mua cái kiểu ntn nữa thì bó_tay lại còn singapore nữa
0.0,Hàng_chính_hãng giá khoảng từ  triệu Hàng của bạn định mua là hàng  hãng giá từ khoảng  tệ Bạn có_thể mua xài để có chút kinh_nghiệm và không bị lầm lần sau Chúc bạn tìm được điện_thoại như_ý
1.0,Tôi thấy cái nào cũng có cái không tốt như tôi đang dùng iphone chỉ được mỗi cái sành_điệu còn pin thì yếu wifi thì kém nghe nhạc thì chán
2.0,Ae s lên nhé Cảm_giác sau  ngày trải_nghiệm pin tốt không hao Máy bớt nóng hơn Chốt hạ của e nhé
2.0,nó còn tối_ưu cho các thiết_bị đời cũ của IOS như s và  nhé Đã test s  s và _ chạy được  ngày thì pin được và ổn không nóng máy mượt vào safari không có vấn_đề gì dấu_hiệu bắt wifi và sóng có_vẻ ổn_định luôn nhé
1.0,Cho cũng không dùng quá xấu
0.0,Soi kĩ vào hang giả mạo  hàng dựng 
0.0,Nói_thẳng là hàng_nhái chạy android các thông_số thì chỉ bằng   so với quảng_cáo Pin dùng nửa ngày nói_chung bạn mua sản_phẩm này chỉ để cho oách thì được còn dùng thì chẳng ra_gì Tốt nhất_là đưa số tiền đấy đi mua iphone trả_góp  bạn à
1.0,Chát quá
2.0,mình đã lên con ip_ chạy mượt pin ổn hơn   
2.0,Dùng note vẫn rất OK Note_ ra lại thấy thèm_thuồng
1.0,Hoang_tưởng giá đây rồi Một sản_phẩm tái_chế mà giá ngất_ngưởng Giá đó mua Se chính hãng mới  hợp_lý dùng sướng hơn mấy lần
0.0,thần_linh ơi mua liền đi bạn ơi rẻ lắm đó tính ra là chỉ usd thôi đó mình ở mỹ mà mua s G là  usd rùi khi mua bạn nhớ kiểm_tra khe cắm thẻ_nhớ nhà chứ nó hư là bỏ máy đó p s nhớ up lên androi_  lun nha
2.0,Luôn có thiện_cảm với chất_lượng của htc
1.0,Màn_hình tối và mờ thì ông lại chống_chế là bảo_vệ mắt Giúp cho mắt được đeo kính_cận sớm
0.0,Theo mình biết Sony bảo_hành  Tháng như bạn nói tv của bạn đã hết bảo_hành hơn  năm Mà công_nghệ K tên tivi Sony đặc_biệt là dòng  inches chỉ xuất_hiện ở thị_trường VN vào_khoảng giữa  Có dấu_hỏi nhẹ chỗ này
1.0,Dù có cải_thiện nhưng Vẫn xấu và nhìn thế_nào ấy nhỉ
0.0, rồi mà cổ_hũ cái câu nét như Sony hả các bn trẻ tuổi nhưng đầu_óc như của năm  với  nhỉ Tivi Sony từ cao_cấp tới trung_cấp cái gì cũng thua LG hết LG nó cũng có bề_dày lịch_sử gần ngang Sony chứ có thua gí Chưa kể tại CES  vừa_qua LG vẫn là nhà sx màn_hình oled lớn nhất chất_lượng mh oled hiện_nay chưa có qua LG hết nhé Mua đi sony đi cứu nó khỏi lỗ nhà nghèo xài LG nhưng chất rẻ và qt bền hơn cái mác hiệu nhật
2.0,Cùng dòng Android với nhau thì mình thích smartphone của HTC hơn của samsung Smartphone HTC có kiểu_dáng đẹp hiệu_năng tốt khi cùng cấu_hình nghe nhạc hay sử_dụng sau thời_gian dài máy không bị xuống_cấp hay bị lỗi như của samsung Ý_kiến cá_nhân đã xài qua Note S one_M
2.0,thật_là tuyệt_vời mong được sở_hữu  em này quá
1.0,Ôi nhìn mấy cái góc bo tròn tròn kìa nhìn đẳng_cấp quá đi mất
0.0,SONY Vang bóng một thời
0.0,Không mua xiaomi đi
1.0,chả khác_gì phiên_bản cũ hết
2.0,Vì bạn không thấy thôi chứ bình_thường có rất nhiều người đang dùng bphone đấy Bphone giá phải_chăng cấu_hình cao dễ sử_dụng Đừng dìm hàng Việt nhá
2.0,Thật tuyệt Không_thể tin nổ
1.0,Nếu thực_sự như_vậy thì năm nay Samsung lẫn Apple không có gì đột_phá về thiết_kế
0.0,Tôi cũng có ý_định như bạn đang chờ thưởng tết là rước em SF G về mà_còn lăn_tăn đây
1.0,tôi cũng vậy nhưng ghét giá trên trời
0.0,Vẫn có cảm_tình với philips dù thế_nào đi_nữa
2.0,Tuyet_vời rất ngóng bp_
1.0,Thích kiểu_dáng S và S sau_này giờ S với S cứ na_ná nhau CHÁN
0.0,Công_việc thì bạn chọn note_ còn muốn chụp ảnh đẹp thì XL dể lựa_chọn mà bạn
2.0,Ngon mà giá hợp_lý
2.0,qa ngon sieu pham p_
1.0,Với giá tiền này tôi chọn pc  triệu là được  case và  màn siêu khủng rồi
